step,loss,manual_loss,ctds_loss,ctds_pinn_loss,ctds_component_bal_loss,modal_loss,effective_modal_loss_weight,resample_count,lr_drift,lr_free_energy,lr_potential,ess_count,w2,weighted_w2,mmd,drift_grad_norm,free_energy_grad_norm,potential_grad_norm,total_grad_norm,mode_weight_0,mode_weight_1
0,17.619871139526367,17.619871139526367,294.8091125488281,294.8091125488281,0.0032906122505664825,0.006316006183624268,0.0,0,0.001,0.001,0.001,0.9803397059440613,41.60831832885742,47.310302554488665,0.04701906442642212,1.74918708043143,3.1725011711245523,3.428936457642828,4.988188484178102,0.5560191869735718,0.4439808130264282
1,17.727678298950195,17.727678298950195,224.50804138183594,224.50804138183594,0.006123274564743042,0.013071924448013306,0.0,0,0.001,0.001,0.001,0.9553083181381226,41.60051727294922,49.594108491832124,0.046593427658081055,3.25658423536084,12.108576288652342,8.339667358950754,15.058984437141275,0.5803199410438538,0.41968008875846863
2,5.2700605392456055,5.2700605392456055,58.366241455078125,58.366241455078125,0.008891915902495384,0.020264238119125366,0.0,0,0.001,0.001,0.001,0.8429158926010132,41.55406188964844,51.30837483312733,0.046179354190826416,3.9218336556087023,22.93150967643505,10.617783301487302,25.572880899500586,0.5996472239494324,0.40035280585289
3,35.015907287597656,35.015907287597656,255.76783752441406,255.76783752441406,0.0024524147156625986,0.006334930658340454,0.0,0,0.001,0.001,0.001,0.7748605608940125,41.54468536376953,47.29914309564249,0.04660212993621826,22.422576909582208,251.55976710096743,59.342177639651084,259.4351218053851,0.5561023354530334,0.44389763474464417
4,4.374336242675781,4.374336242675781,32.855186462402344,32.855186462402344,0.03682365268468857,0.08450765907764435,0.0,0,0.001,0.001,0.001,0.6231259107589722,41.566162109375,7.174306997621646,0.04707598686218262,9.389054604655726,21.949062408995196,25.243757108213703,34.7442507465863,0.30282992124557495,0.6971701383590698
5,13.380812644958496,13.380812644958496,87.71659851074219,87.71659851074219,0.006832475773990154,0.015891999006271362,0.0,0,0.001,0.001,0.001,0.8182995319366455,41.595943450927734,30.745245337358032,0.047633469104766846,5.203434415505525,48.792673693967224,45.58624951894062,66.97691304565733,0.4115631878376007,0.5884368419647217
6,14.533392906188965,14.533392906188965,85.014404296875,85.014404296875,0.011744490824639797,0.0301055908203125,0.0,0,0.001,0.001,0.001,0.8906087279319763,41.56023406982422,53.16653318429178,0.04697072505950928,4.107173515957335,41.266377986241416,33.11550394931146,53.0699484474066,0.6208659410476685,0.37913405895233154
7,13.179055213928223,13.179055213928223,70.53577423095703,70.53577423095703,0.028241923078894615,0.06926527619361877,0.0,0,0.001,0.001,0.001,0.7921999096870422,41.5114860534668,57.96262684063887,0.04717564582824707,4.460692447159762,37.83131979926705,33.47126619520425,50.70929101824227,0.6798356175422668,0.32016441226005554
8,9.589143753051758,9.589143753051758,47.84005355834961,47.84005355834961,0.040654633194208145,0.09983578324317932,0.0,0,0.001,0.001,0.001,0.7481861710548401,41.52973175048828,60.594339044424544,0.04770541191101074,4.96001371411027,36.54049699766709,31.580308846559777,48.5502375249059,0.7127206921577454,0.287279337644577
9,4.89908504486084,4.89908504486084,23.6966552734375,23.6966552734375,0.04004431888461113,0.10241150856018066,0.0,0,0.001,0.001,0.001,0.7455263733863831,41.58038330078125,60.84905301956068,0.04720199108123779,3.2626672341318192,30.279677378786296,21.14240563669169,37.07431962626519,0.7151793837547302,0.28482067584991455
