step,loss,manual_loss,ctds_loss,ctds_pinn_loss,ctds_component_bal_loss,modal_loss,effective_modal_loss_weight,resample_count,lr_drift,lr_free_energy,lr_potential,ess_count,w2,weighted_w2,mmd,drift_grad_norm,free_energy_grad_norm,potential_grad_norm,total_grad_norm,mode_weight_0,mode_weight_1
0,130.1172637939453,130.1172637939453,2161.854248046875,302.1999206542969,0.0018596543231979012,0.004291176795959473,1000000.0,0,0.001,0.001,0.001,0.9785186052322388,39.40060806274414,45.7280860968849,0.04441487789154053,40.796850068472075,2.897740803169442,123.09854245907137,129.7151919892945,0.5462214350700378,0.45377859473228455
1,41.880401611328125,41.880401611328125,524.178466796875,272.9862976074219,0.00025119216297753155,0.0006309747695922852,1000000.0,0,0.001,0.001,0.001,0.9749054312705994,39.465576171875,43.16204750385739,0.044273316860198975,21.994088805001656,13.718048783915693,51.12179862949645,57.31808702246592,0.517756462097168,0.48224353790283203
2,1314.4853515625,1314.4853515625,13002.708984375,127.17431640625,0.01287553459405899,0.02381931245326996,1000000.0,0,0.001,0.001,0.001,0.860332190990448,39.474647521972656,29.06853877503684,0.044293344020843506,547.540473274307,41.920702028328726,2798.818153527566,2852.181791479543,0.39215555787086487,0.6078444123268127
3,441.60870361328125,441.60870361328125,3658.8515625,57.2869873046875,0.0036015647929161787,0.009612292051315308,1000000.0,0,0.001,0.001,0.001,0.9308226108551025,39.450382232666016,47.77815815413523,0.044845402240753174,273.20421740466514,111.72961941782238,834.5512001667017,885.2117023416654,0.5689947009086609,0.4310053288936615
4,871.727294921875,871.727294921875,6180.01318359375,21.0661678314209,0.006158947013318539,0.017564624547958374,1000000.0,0,0.001,0.001,0.001,0.901819109916687,39.45310974121094,49.8098582455541,0.044529080390930176,333.9782685506184,37.842675365070775,893.3370170438951,954.476075113326,0.5928971171379089,0.40710294246673584
5,191.05697631835938,191.05697631835938,1193.6865234375,32.321868896484375,0.0011613646056503057,0.003937721252441406,1000000.0,0,0.001,0.001,0.001,0.8663487434387207,39.41490173339844,45.5210100532475,0.044143080711364746,119.91100922477592,52.82353859032882,364.0189450637733,386.8834045650584,0.5442847609519958,0.45571523904800415
6,159.13340759277344,159.13340759277344,883.3458251953125,15.905241012573242,0.0008674405980855227,0.00019791722297668457,1000000.0,0,0.001,0.001,0.001,0.7461848855018616,39.461360931396484,40.35134791022391,0.04456120729446411,238.93038156914568,32.70460459183253,849.256272871365,882.8326769040938,0.49005284905433655,0.5099471807479858
7,55.11677551269531,55.11677551269531,274.4053955078125,24.585023880004883,0.0002498203539289534,0.00012606382369995117,1000000.0,0,0.001,0.001,0.001,0.7223806381225586,39.50117111206055,42.16732933626634,0.0449901819229126,142.4242125505576,81.48891820328816,377.3151303831994,411.45085700078374,0.5079376101493835,0.49206236004829407
8,1793.344482421875,1793.344482421875,8069.2841796875,12.10440731048584,0.008057179860770702,0.022788196802139282,1000000.0,0,0.001,0.001,0.001,0.6644373536109924,39.45466613769531,50.76737881584482,0.04422813653945923,711.0980628543122,25.92931443954667,1978.5023055976592,2102.570844846307,0.605538547039032,0.3944615125656128
9,639.7771606445312,639.7771606445312,2654.40380859375,19.31309700012207,0.002635090844705701,0.009343087673187256,1000000.0,0,0.001,0.001,0.001,0.5629006028175354,39.479007720947266,47.589451878674524,0.04471242427825928,555.8481919984073,48.466160641271465,876.0052297030834,1038.6054803159648,0.5680307149887085,0.4319692850112915
