step,loss,manual_loss,ctds_loss,ctds_pinn_loss,ctds_component_bal_loss,modal_loss,effective_modal_loss_weight,resample_count,lr_drift,lr_free_energy,lr_potential,ess_count,w2,weighted_w2,mmd,drift_grad_norm,free_energy_grad_norm,potential_grad_norm,total_grad_norm,mode_weight_0,mode_weight_1
0,90.77734375,90.77734375,1510.5867919921875,1064.93896484375,0.0044564781710505486,0.009518593549728394,100000.0,0,0.001,0.001,0.001,0.9637450575828552,50.3177490234375,62.86109564012941,0.025651752948760986,6.595080608474297,5.651983551188016,23.654250918164895,25.19848393841737,0.56866055727005,0.43133944272994995
1,86.87378692626953,86.87378692626953,1086.185546875,993.9986572265625,0.0009218691848218441,0.0024050772190093994,100000.0,0,0.001,0.001,0.001,0.9598853588104248,50.35377883911133,58.16225160446531,0.025846004486083984,8.994382660206073,25.08709359972532,30.683527658762102,40.641604967146826,0.5346359014511108,0.46536409854888916
2,223.90731811523438,223.90731811523438,2242.4287109375,691.5042114257812,0.015509244985878468,0.030260175466537476,100000.0,0,0.001,0.001,0.001,0.7253901958465576,50.35816955566406,28.435757403037375,0.025984108448028564,79.8583432043031,96.00580101354814,335.20442563331704,357.710044270148,0.3788332939147949,0.6211667656898499
3,24.55270767211914,24.55270767211914,217.36550903320312,135.7595672607422,0.0008160594734363258,0.002539902925491333,100000.0,0,0.001,0.001,0.001,0.7806572914123535,50.28629684448242,58.24110001418531,0.025927484035491943,15.387208725022953,138.74752789157878,42.25429792453027,145.85289980479243,0.5355910658836365,0.46440890431404114
4,292.6057434082031,292.6057434082031,2056.82275390625,1047.946533203125,0.010088763199746609,0.027395904064178467,100000.0,0,0.001,0.001,0.001,0.7594781517982483,50.262027740478516,68.8709623379473,0.025950133800506592,85.61085795207778,1302.2426559010837,168.54873249894615,1315.8927878344043,0.61545330286026,0.3845467269420624
5,37.73110580444336,37.73110580444336,208.6205291748047,76.09938049316406,0.001325211487710476,0.0032714009284973145,100000.0,0,0.0005,0.0005,0.0005,0.7781876921653748,50.317413330078125,58.958413867198175,0.025844156742095947,26.820873357082018,238.94218010775452,72.35479050722225,251.09348934535768,0.5403779149055481,0.4596221148967743
6,23.246091842651367,23.246091842651367,105.39334106445312,76.26493835449219,0.0002912840573117137,0.0011211037635803223,100000.0,0,0.0005,0.0005,0.0005,0.7322015166282654,50.31376266479492,56.54525357723986,0.026089251041412354,10.03525471967959,268.056309991202,17.531755914582835,268.8163948289552,0.5236629843711853,0.4763370454311371
7,25.85664939880371,25.85664939880371,125.8205795288086,88.72208404541016,0.00037098495522513986,2.9802322387695312e-08,100000.0,0,0.0005,0.0005,0.0005,0.5448164343833923,50.31993865966797,52.92124611431758,0.026162385940551758,25.171212690041216,214.75970093739417,71.76582488508207,227.82812099572462,0.5000686645507812,0.49993130564689636
8,41.7865104675293,41.7865104675293,207.5939483642578,161.78314208984375,0.00045810805750079453,4.947185516357422e-06,100000.0,0,0.0005,0.0005,0.0005,0.5027099847793579,50.32033920288086,53.14796556109355,0.026041805744171143,22.41573487322798,278.60764202241944,87.35338510571522,292.8400540442288,0.501570999622345,0.49842900037765503
9,52.29492950439453,52.29492950439453,244.03189086914062,216.45816040039062,0.0002757372276391834,0.00018966197967529297,100000.0,0,0.0005,0.0005,0.0005,0.589958667755127,50.342288970947266,54.42543097352036,0.026414573192596436,18.70487391405145,361.09857547561427,61.00574288852585,366.69299718434684,0.5097383856773376,0.49026164412498474
10,62.70427322387695,62.70427322387695,264.4238586425781,178.92137145996094,0.0008550248458050191,0.00247231125831604,100000.0,0,0.00025,0.00025,0.00025,0.53416907787323,50.28586196899414,58.17613416210051,0.02648371458053589,35.96028805242293,365.45158304682406,69.76616377802513,373.78512473952895,0.5351159572601318,0.46488407254219055
11,78.04625701904297,78.04625701904297,318.1027526855469,126.8912124633789,0.0019121152581647038,0.006985127925872803,100000.0,0,0.00025,0.00025,0.00025,0.6432905197143555,50.379066467285156,61.58943884589761,0.026490211486816406,51.60687185709986,307.9445679869467,111.828692546606,331.6606438096412,0.5588921308517456,0.4411078691482544
12,23.218809127807617,23.218809127807617,95.10684967041016,80.6441879272461,0.00014462661056313664,0.0002942383289337158,100000.0,0,0.00025,0.00025,0.00025,0.48252663016319275,50.42392349243164,54.860320783010906,0.02660614252090454,14.015398745855503,249.86050622252324,5.310219088892658,250.3096130765915,0.5121268033981323,0.4878731667995453
13,31.234703063964844,31.234703063964844,109.02645874023438,46.78759765625,0.0006223885575309396,0.0017498135566711426,100000.0,0,0.00025,0.00025,0.00025,0.4804188013076782,50.37879943847656,57.42540689390558,0.02622777223587036,36.18126670107501,168.30275334980982,53.33133302144535,180.21967685873136,0.5295528769493103,0.4704471230506897
14,24.386138916015625,24.386138916015625,74.3526840209961,33.188751220703125,0.00041163931018672884,0.0015666186809539795,100000.0,0,0.00025,0.00025,0.00025,0.6674038767814636,50.38502502441406,57.23873713462471,0.026464879512786865,18.96597725830212,118.16966417663862,32.30877177450937,123.96626379204673,0.5279654264450073,0.4720345437526703
15,34.066123962402344,34.066123962402344,93.41283416748047,39.1260871887207,0.0005428674630820751,0.0022704005241394043,100000.0,0,0.000125,0.000125,0.000125,0.5893538594245911,50.37461853027344,58.03405311944912,0.02714449167251587,19.381364001667055,150.88840436195113,1.602579035750009,152.13650482716702,0.5336544513702393,0.46634554862976074
16,52.00474548339844,52.00474548339844,138.913818359375,48.26915740966797,0.0009064467158168554,0.004363566637039185,100000.0,0,0.000125,0.000125,0.000125,0.6455708742141724,50.325111389160156,59.81671142128105,0.026876866817474365,28.485085972234728,149.43592280581046,15.576488766646248,152.92194790142847,0.546608030796051,0.45339199900627136
