step,loss,manual_loss,ctds_loss,ctds_pinn_loss,ctds_component_bal_loss,modal_loss,effective_modal_loss_weight,resample_count,lr_drift,lr_free_energy,lr_potential,ess_count,w2,weighted_w2,mmd,drift_grad_norm,free_energy_grad_norm,potential_grad_norm,total_grad_norm,mode_weight_0,mode_weight_1
0,215.70278930664062,215.70278930664062,3585.42138671875,294.8091125488281,0.0032906122505664825,0.006316006183624268,1000000.0,0,0.001,0.001,0.001,0.9803397059440613,41.60831832885742,47.310302554488665,0.04701906442642212,82.26590484245953,3.1725011711245523,189.52864936104203,206.63700731439712,0.5560191869735718,0.4439808130264282
1,21.07436752319336,21.07436752319336,265.57366943359375,263.472412109375,2.1012529032304883e-06,9.238719940185547e-07,1000000.0,0,0.001,0.001,0.001,0.972856342792511,41.61506652832031,41.54144662039332,0.046700477600097656,8.138041885259142,13.272549127740115,19.04671105737298,24.60011154807151,0.4993176758289337,0.5006823539733887
2,238.26104736328125,238.26104736328125,2378.54052734375,112.23463439941406,0.0022663059644401073,0.0051718950271606445,1000000.0,0,0.001,0.001,0.001,0.9679954648017883,41.59889602661133,46.78507432613914,0.046326637268066406,286.3259502272612,41.2102849175041,869.1907123860296,916.0640435333436,0.5507213473320007,0.44927871227264404
3,3193.08251953125,3193.08251953125,25920.88671875,72.6065444946289,0.025848278775811195,0.05475752055644989,1000000.0,0,0.001,0.001,0.001,0.7110577821731567,41.59193801879883,17.83112175832232,0.046651482582092285,1305.2495832798304,113.31378117924335,4713.359071540838,4892.061960455287,0.33896327018737793,0.6610367298126221
4,268.55517578125,268.55517578125,1919.1365966796875,27.333759307861328,0.0018918028799816966,0.003615260124206543,1000000.0,0,0.001,0.001,0.001,0.8297730088233948,41.623878479003906,36.779799506828375,0.04692274332046509,351.4234391091748,39.043419998408424,1020.9288266707943,1080.425143787341,0.45756056904792786,0.5424394011497498
5,1878.99951171875,1878.99951171875,11599.890625,33.720245361328125,0.011566169559955597,0.027309611439704895,1000000.0,0,0.001,0.001,0.001,0.8757274150848389,41.631072998046875,52.746361826505265,0.04769653081893921,884.4617068269026,53.37359813916484,1861.0840642898183,2061.250869296357,0.6152762770652771,0.3847237527370453
6,1185.097900390625,1185.097900390625,6534.88037109375,18.03072738647461,0.006516849622130394,0.016334235668182373,1000000.0,0,0.001,0.001,0.001,0.8049710988998413,41.603614807128906,50.45065059117058,0.04701024293899536,654.1799205709684,44.99818980426376,1210.612908512501,1376.7933104939887,0.5896390676498413,0.4103609323501587
7,175.0228271484375,175.0228271484375,872.397216796875,27.280115127563477,0.0008451171452179551,0.003184109926223755,1000000.0,0,0.001,0.001,0.001,0.6285853981971741,41.580711364746094,45.76702772438193,0.04748409986495972,316.4934028939637,77.1215700746747,484.7447695390605,584.0319359775291,0.5398373603820801,0.4601626694202423
8,1422.583984375,1422.583984375,6416.71435546875,26.457429885864258,0.006390256807208061,0.017525017261505127,1000000.0,0,0.001,0.001,0.001,0.43950286507606506,41.61552810668945,30.141166383272857,0.04833340644836426,1695.7353392393902,50.762562042719374,2393.9472431341956,2934.1231367071637,0.4072059988975525,0.5927940011024475
9,401.4749450683594,401.4749450683594,1666.41552734375,28.64084815979004,0.0016377746360376477,0.006884664297103882,1000000.0,0,0.001,0.001,0.001,0.37269142270088196,41.681182861328125,47.67645483419115,0.04762822389602661,432.9996743910425,58.80622692989513,799.9515822514346,911.5203915958506,0.5584702491760254,0.4415298104286194
10,881.4281616210938,881.4281616210938,3380.1103515625,24.858896255493164,0.003355251392349601,0.007727116346359253,1000000.0,0,0.001,0.001,0.001,0.5219927430152893,41.61320114135742,47.730842113612454,0.04755091667175293,849.3223555511894,56.28757566904637,1694.0358590906,1895.8571271851017,0.561918318271637,0.4380817115306854
11,223.77952575683594,223.77952575683594,861.0885009765625,21.143558502197266,0.0008399449288845062,0.0031906962394714355,1000000.0,0,0.001,0.001,0.001,0.44109082221984863,41.74299621582031,45.87006463823788,0.047728657722473145,399.46557918104986,16.454993936396907,604.3169559096975,724.5981637955356,0.5398784875869751,0.4601215720176697
12,1142.3878173828125,1142.3878173828125,4064.2587890625,29.824506759643555,0.004034434445202351,0.008018195629119873,1000000.0,0,0.001,0.001,0.001,0.36535778641700745,41.762451171875,34.1974001122918,0.04871630668640137,1668.307611320169,45.966498763581775,2574.835543950552,3068.4102208454015,0.4369353652000427,0.563064694404602
13,343.330078125,343.330078125,1141.377685546875,39.26321792602539,0.0011021144455298781,0.0028405487537384033,1000000.0,0,0.001,0.001,0.001,0.04946976527571678,41.722408294677734,45.50688074788713,0.04817146062850952,1042.1231675826823,35.162315518239986,187.97908475201265,1059.5249978879083,0.5376335978507996,0.4623664617538452
14,235.45147705078125,235.45147705078125,740.6412963867188,40.61153793334961,0.0007000297773629427,0.0025119781494140625,1000000.0,0,0.001,0.001,0.001,0.20225127041339874,41.60812759399414,37.54992991780917,0.048587799072265625,865.16683392402,63.672806819345936,702.585343665572,1116.330614998996,0.4646042585372925,0.5353958010673523
15,3587.58349609375,3587.58349609375,10437.462890625,29.44190788269043,0.010408020578324795,0.02186453342437744,1000000.0,0,0.001,0.001,0.001,0.17642708122730255,41.66779327392578,51.76890984725097,0.05001366138458252,2670.0590444944146,33.751345749467184,3629.699775275611,4506.115279601949,0.6034249067306519,0.3965751528739929
16,291.96868896484375,291.96868896484375,807.9844970703125,30.487796783447266,0.0007774967234581709,0.0010061264038085938,1000000.0,0,0.001,0.001,0.001,0.10978268086910248,41.61457061767578,39.0845234051945,0.05055660009384155,1047.1485790800596,31.854919214613254,160.42400337391672,1059.8446789063348,0.47758206725120544,0.5224179625511169
17,9488.6201171875,9488.6201171875,23920.3828125,30.182334899902344,0.02389020100235939,0.10224826633930206,1000000.0,0,0.001,0.001,0.001,0.32090476155281067,41.54404830932617,60.765369765127616,0.05242258310317993,7047.020162685365,55.86231625849599,4711.069272874233,8476.89727821988,0.7150247097015381,0.2849753201007843
