step,loss,manual_loss,ctds_loss,ctds_pinn_loss,ctds_component_bal_loss,modal_loss,effective_modal_loss_weight,resample_count,lr_drift,lr_free_energy,lr_potential,ess_count,w2,weighted_w2,mmd,drift_grad_norm,free_energy_grad_norm,potential_grad_norm,total_grad_norm,mode_weight_0,mode_weight_1
0,6.353170394897461,6.353170394897461,105.58670806884766,105.58670806884766,0.007762257009744644,0.015388906002044678,0.0,0,0.001,0.001,0.001,0.9637615084648132,29.025527954101562,21.222561240650318,0.10013997554779053,0.284016755061953,1.69191335036723,1.8389379201287328,2.514941147699917,0.5870473980903625,0.41295260190963745
1,4.7751030921936035,4.7751030921936035,81.04391479492188,81.04391479492188,0.005767457652837038,0.011648476123809814,0.0,0,0.001,0.001,0.001,0.9647966623306274,29.046659469604492,22.326135357733882,0.10071045160293579,0.3427146914994599,4.903620338802918,2.454906538445265,5.494498330092797,0.5758745670318604,0.4241254925727844
2,0.791547417640686,0.791547417640686,10.59745979309082,10.59745979309082,0.001897469162940979,0.004453301429748535,0.0,0,0.001,0.001,0.001,0.9753711223602295,28.993207931518555,24.880413691691334,0.10067462921142578,0.6905170999184865,7.154335515145357,2.533368101252034,7.62097660834826,0.5470828413963318,0.4529171884059906
3,27.50840950012207,27.50840950012207,328.65472412109375,328.65472412109375,1.6577658243477345e-05,2.2351741790771484e-06,0.0,0,0.001,0.001,0.001,0.9746077060699463,29.0552978515625,28.658314144465574,0.10075855255126953,2.577556894339165,186.70080237258216,57.19584068957975,195.28235352508767,0.5010616779327393,0.49893835186958313
4,0.9661004543304443,0.9661004543304443,8.475248336791992,8.475248336791992,0.014111918397247791,0.02933371067047119,0.0,0,0.001,0.001,0.001,0.9140639305114746,29.020883560180664,36.72639187545374,0.100521981716156,1.5793157742357808,3.2923770638726935,6.1994355103741725,7.194927775367395,0.3806479573249817,0.6193520426750183
5,3.769055128097534,3.769055128097534,38.176048278808594,38.176048278808594,0.0030036340467631817,0.005799680948257446,0.0,0,0.001,0.001,0.001,0.9639850854873657,29.058658599853516,32.55739351395571,0.10027986764907837,0.6351467293267158,15.851647683004511,1.892771761519791,15.976881127901136,0.4463054835796356,0.5536945462226868
6,7.637204647064209,7.637204647064209,64.5251693725586,64.5251693725586,0.001037170528434217,0.002879321575164795,0.0,0,0.001,0.001,0.001,0.9545162916183472,29.076807022094727,25.702967106979283,0.10018467903137207,0.7178775669874143,14.68354237537211,2.538119144789956,14.918572776364416,0.5378882884979248,0.4621117115020752
7,8.703584671020508,8.703584671020508,73.41321563720703,73.41321563720703,0.00968959555029869,0.024329528212547302,0.0,0,0.001,0.001,0.001,0.9208554625511169,29.110244750976562,18.95822625401562,0.10023295879364014,0.8270854084189575,11.38680490347238,2.86227516844805,11.770132340907493,0.6089658737182617,0.39103415608406067
8,10.34846305847168,10.34846305847168,74.84687805175781,74.84687805175781,0.021016273647546768,0.05284467339515686,0.0,0,0.001,0.001,0.001,0.8703662753105164,29.048599243164062,12.379731589156235,0.10064888000488281,1.1547847018148998,12.037840443585837,3.172904255036775,12.502417832739678,0.6583476066589355,0.34165239334106445
9,9.865039825439453,9.865039825439453,71.26580047607422,71.26580047607422,0.024006947875022888,0.06082907319068909,0.0,0,0.001,0.001,0.001,0.8643175363540649,29.04586410522461,10.439608991291536,0.10109305381774902,1.3071938168857349,12.895526173608603,3.269983008924641,13.367727549878651,0.6692254543304443,0.33077454566955566
10,9.591094017028809,9.591094017028809,60.62732696533203,60.62732696533203,0.023124752566218376,0.06103280186653137,0.0,0,0.001,0.001,0.001,0.8502482771873474,29.07347869873047,10.37781181192284,0.10023647546768188,0.8990727276447595,17.61237000967066,3.514533316848064,17.982098141273063,0.6694916486740112,0.33050835132598877
11,6.970870018005371,6.970870018005371,44.283538818359375,44.283538818359375,0.011762185953557491,0.03148704767227173,0.0,0,0.001,0.001,0.001,0.8817408680915833,29.04367446899414,17.22428468699365,0.10029792785644531,1.060399086631864,22.493194288623116,3.3824017766225545,22.770790001824196,0.6235235333442688,0.3764764964580536
12,3.0812225341796875,3.0812225341796875,17.642375946044922,17.642375946044922,0.003080819733440876,0.009470045566558838,0.0,0,0.001,0.001,0.001,0.9191324710845947,29.03122329711914,22.990355866269628,0.10018843412399292,1.911851754930395,25.434446157701487,2.6940339622049883,25.648080775593332,0.5684868097305298,0.4315131604671478
13,1.0528959035873413,1.0528959035873413,5.502897262573242,5.502897262573242,0.0003393589286133647,0.00011488795280456543,0.0,0,0.001,0.001,0.001,0.9459137320518494,28.988651275634766,29.248964671336573,0.09999203681945801,0.9259032019175115,22.45794401208954,1.382185697289191,22.519480084834562,0.49242067337036133,0.5075793266296387
14,7.442110061645508,7.442110061645508,33.37116241455078,33.37116241455078,0.005499739665538073,0.008956491947174072,0.0,0,0.001,0.001,0.001,0.8975621461868286,29.037221908569336,33.38018166829826,0.10022646188735962,2.1114104989644047,105.10251580048237,7.398707136421161,105.38376416306409,0.4333788752555847,0.5666211247444153
15,0.9964404106140137,0.9964404106140137,5.212840557098389,5.212840557098389,0.005589248146861792,0.009097009897232056,0.0,0,0.001,0.001,0.001,0.9045842885971069,29.01153564453125,33.42188115509896,0.0997743010520935,1.1419141626051688,2.948462014659902,3.0844545271189947,4.417154733141624,0.4328629672527313,0.5671370625495911
16,4.320054531097412,4.320054531097412,22.30973243713379,22.30973243713379,0.000959072494879365,0.00430646538734436,0.0,0,0.001,0.001,0.001,0.9203778505325317,29.039714813232422,24.99240647016281,0.10021233558654785,0.924641621719507,41.27012597669675,3.5299195411982596,41.431130713852944,0.5463032722473145,0.45369672775268555
17,3.8557465076446533,3.8557465076446533,19.573057174682617,19.573057174682617,0.030647756531834602,0.08610494434833527,0.0,0,0.001,0.001,0.001,0.8265593647956848,29.090269088745117,6.351667600256184,0.10025471448898315,1.0099737142021827,33.74579543253304,5.8506676933696635,34.26410758703613,0.6988703012466431,0.3011297285556793
18,2.2321043014526367,2.2321043014526367,10.432580947875977,10.432580947875977,0.016892284154891968,0.05020061135292053,0.0,0,0.001,0.001,0.001,0.8648551106452942,28.970762252807617,12.905097863915918,0.100006103515625,0.9078230623126456,25.947001991397098,5.2027887664106816,26.479049567571735,0.6545359492301941,0.3454640209674835
19,1.3764811754226685,1.3764811754226685,5.718716144561768,5.718716144561768,0.0019691509660333395,0.001051872968673706,0.0,0,0.001,0.001,0.001,0.9201481342315674,29.075403213500977,30.45957521519639,0.09989422559738159,0.6459538415296773,21.31634455533508,2.6459156380914983,21.48964101912937,0.4770786166191101,0.5229213833808899
