step,loss,manual_loss,ctds_loss,ctds_pinn_loss,ctds_component_bal_loss,modal_loss,effective_modal_loss_weight,resample_count,lr_drift,lr_free_energy,lr_potential,ess_count,w2,weighted_w2,mmd,drift_grad_norm,free_energy_grad_norm,potential_grad_norm,total_grad_norm,mode_weight_0,mode_weight_1
0,16.322778701782227,16.322778701782227,272.2047119140625,272.2047119140625,0.0004470890562515706,0.0010869503021240234,0.0,0,0.001,0.001,0.001,0.988735556602478,36.813087463378906,40.72179299755124,0.034471094608306885,0.6357369144747419,2.7410704654542415,3.170510503928362,4.239076028633065,0.5232998728752136,0.4767001271247864
1,17.806095123291016,17.806095123291016,224.48622131347656,224.48622131347656,0.0004920553765259683,0.0013225674629211426,0.0,0,0.001,0.001,0.001,0.9759423136711121,36.882869720458984,41.023526496840155,0.034364938735961914,1.1737345802945205,11.52348627269491,6.643718795012556,13.353178953686282,0.5256989002227783,0.47430112957954407
2,7.3700947761535645,7.3700947761535645,81.31533813476562,81.31533813476562,0.001437486964277923,0.004016220569610596,0.0,0,0.001,0.001,0.001,0.8260625600814819,36.88949966430664,42.85122527002784,0.03505951166152954,5.2577796795717875,26.730548993092054,11.270753850557657,29.48213677790117,0.5447220206260681,0.4552779793739319
3,20.175334930419922,20.175334930419922,150.32069396972656,150.32069396972656,0.00028687878511846066,0.0008230507373809814,0.0,0,0.001,0.001,0.001,0.9217509627342224,36.86942672729492,40.46982173062329,0.03484904766082764,6.39854134606833,178.782971873774,42.41473357733722,183.85674311216465,0.5202786922454834,0.4797213673591614
4,3.582350969314575,3.582350969314575,29.387619018554688,29.387619018554688,0.022992189973592758,0.0496843159198761,0.0,0,0.001,0.001,0.001,0.8730975389480591,36.81623840332031,15.739883794514943,0.03461378812789917,1.3856900223498687,34.43474735506487,23.283681549233375,41.59088588538717,0.3462216258049011,0.6537784337997437
5,9.206982612609863,9.206982612609863,61.67470932006836,61.67470932006836,0.0027863953728228807,0.005118668079376221,0.0,0,0.001,0.001,0.001,0.9478659629821777,36.826541900634766,32.583322924334965,0.03460568189620972,1.4873193155883724,43.363640741331125,29.917209510767233,52.70348073895021,0.4495391547679901,0.5504608750343323
6,9.217862129211426,9.217862129211426,55.056785583496094,55.056785583496094,0.004771789535880089,0.012831151485443115,0.0,0,0.001,0.001,0.001,0.9178980588912964,36.83444595336914,46.034787054301155,0.03437846899032593,1.2143292267992314,38.71731185593444,25.454672973076168,46.35132370264084,0.5795860886573792,0.42041391134262085
7,7.011347770690918,7.011347770690918,38.186920166015625,38.186920166015625,0.01711362786591053,0.045001640915870667,0.0,0,0.001,0.001,0.001,0.8587491512298584,36.83369064331055,51.719329617163254,0.03472483158111572,1.0385754532285043,35.61689893307248,26.536775356031548,44.427948128146,0.6466899514198303,0.3533100187778473
8,2.745062828063965,2.745062828063965,14.391562461853027,14.391562461853027,0.015190130099654198,0.039002448320388794,0.0,0,0.001,0.001,0.001,0.8570025563240051,36.8947868347168,51.019023661902416,0.03469473123550415,1.472151318138786,24.111854906027855,15.691302944082596,28.805655080136823,0.6369673609733582,0.36303266882896423
9,1.3146287202835083,1.3146287202835083,5.098273754119873,5.098273754119873,0.010106923058629036,0.025608226656913757,0.0,0,0.001,0.001,0.001,0.8749266266822815,36.89051055908203,48.92219598546647,0.035114586353302,1.388136244314099,12.991368204203111,7.725236994617459,15.178335108731925,0.6117217540740967,0.3882782459259033
10,4.104161262512207,4.104161262512207,14.064054489135742,14.064054489135742,0.012336572632193565,0.031306713819503784,0.0,0,0.001,0.001,0.001,0.84930020570755,36.79138946533203,49.783212872115506,0.03474849462509155,2.5895261645899885,58.39275542770525,26.845211982276712,64.32017520630886,0.6231801509857178,0.37681981921195984
11,1.0783202648162842,1.0783202648162842,3.9277355670928955,3.9277355670928955,0.010375717654824257,0.026552781462669373,0.0,0,0.001,0.001,0.001,0.8612779974937439,36.817901611328125,49.04292603113966,0.0349503755569458,1.3972364215171649,12.306878155078039,6.589141632537048,14.029551204339507,0.613710343837738,0.38628968596458435
12,2.7870004177093506,2.7870004177093506,10.989678382873535,10.989678382873535,0.011251474730670452,0.028634995222091675,0.0,0,0.001,0.001,0.001,0.8655382394790649,36.879798889160156,49.45675535135862,0.03498417139053345,1.317081610358762,32.242565041206404,20.10559467968583,38.02042400905837,0.6179629564285278,0.38203707337379456
13,3.5604541301727295,3.5604541301727295,13.13328742980957,13.13328742980957,0.013807687908411026,0.035152509808540344,0.0,0,0.001,0.001,0.001,0.8163605332374573,36.83704376220703,50.40310113190974,0.035099923610687256,1.2697394744917505,37.07582591332035,23.574884205689465,43.954570533672445,0.6302790641784668,0.3697209358215332
14,1.4719022512435913,1.4719022512435913,5.015308380126953,5.015308380126953,0.012878473848104477,0.031109020113945007,0.0,0,0.001,0.001,0.001,0.826609194278717,36.857078552246094,49.81156143978722,0.035307347774505615,1.7470957080115184,17.321762054952767,7.6159791854615255,19.002603059968838,0.622802734375,0.377197265625
15,2.1901302337646484,2.1901302337646484,5.876587867736816,5.876587867736816,0.014829502440989017,0.035662949085235596,0.0,0,0.001,0.001,0.001,0.853880763053894,36.8123779296875,50.48395760449187,0.035215020179748535,1.175481895470737,37.59658669087405,19.123784594664315,42.19720637333836,0.6311885118484497,0.3688115179538727
16,2.5956177711486816,2.5956177711486816,6.593337535858154,6.593337535858154,0.017554067075252533,0.042994216084480286,0.0,0,0.001,0.001,0.001,0.816612958908081,36.822227478027344,51.51436066585311,0.03509175777435303,1.78222356669353,38.98527828118027,20.88790642316761,44.26435222891837,0.6435227990150452,0.3564772307872772
17,1.7867608070373535,1.7867608070373535,5.105047702789307,5.105047702789307,0.018329594284296036,0.0416194349527359,0.0,0,0.001,0.001,0.001,0.7743456959724426,36.830867767333984,51.31514828392017,0.0353313684463501,1.8776608638898244,8.287271269073951,1.8430643675579872,8.694904350823187,0.6413052082061768,0.35869476199150085
18,2.842883348464966,2.842883348464966,8.247020721435547,8.247020721435547,0.017164692282676697,0.03901170194149017,0.0,0,0.001,0.001,0.001,0.7842667698860168,36.83922576904297,50.98544500455435,0.03537166118621826,1.5263985366426553,31.074867403428136,11.29438468967674,33.09894865628982,0.6369829773902893,0.3630170524120331
19,2.8538107872009277,2.8538107872009277,7.895634651184082,7.895634651184082,0.021787557750940323,0.050456538796424866,0.0,0,0.001,0.001,0.001,0.8015554547309875,36.827152252197266,52.40216383991878,0.03578156232833862,1.6038386186734694,34.254073483435924,11.340505113694531,36.11815201193312,0.6549099683761597,0.34509003162384033
20,1.626326322555542,1.626326322555542,3.9538660049438477,3.9538660049438477,0.021464429795742035,0.045768171548843384,0.0,0,0.0005,0.0005,0.0005,0.792567789554596,36.880367279052734,51.902812181674825,0.035854995250701904,1.4517201049461113,7.962436614077143,4.912213613498954,9.467720458534117,0.6478782296180725,0.3521218001842499
21,1.8919345140457153,1.8919345140457153,4.153374671936035,4.153374671936035,0.02299218624830246,0.04480527341365814,0.0,0,0.0005,0.0005,0.0005,0.7599732875823975,36.85970687866211,51.7656891346729,0.03627043962478638,1.2977308433724701,21.73296672184,11.993842851640952,24.85675389555732,0.6463837623596191,0.35361623764038086
22,1.821529746055603,1.821529746055603,3.784475803375244,3.784475803375244,0.024494824931025505,0.05167727172374725,0.0,0,0.0005,0.0005,0.0005,0.7681294083595276,36.83745193481445,52.57129343099336,0.03597074747085571,0.89481261216754,25.351761763514027,11.89631144086607,28.018471407679378,0.6566786766052246,0.3433213233947754
23,1.5586720705032349,1.5586720705032349,3.1947784423828125,3.1947784423828125,0.02085695043206215,0.03767181932926178,0.0,0,0.0005,0.0005,0.0005,0.7461758852005005,36.870452880859375,50.84132656719965,0.03668636083602905,1.287397818378458,9.160577720633102,4.215019494030821,10.165626722125154,0.6346989870071411,0.3653010129928589
24,1.6781251430511475,1.6781251430511475,3.41097354888916,3.41097354888916,0.027382420375943184,0.05273285508155823,0.0,0,0.0005,0.0005,0.0005,0.672242283821106,36.85622024536133,52.70664310629837,0.036078691482543945,1.0967763946968254,20.374634282912307,6.8583534841190845,21.52592978562176,0.6581887006759644,0.34181129932403564
25,2.023313522338867,2.023313522338867,3.876805067062378,3.876805067062378,0.021956071257591248,0.03365315496921539,0.0,0,0.0005,0.0005,0.0005,0.5865775942802429,36.89317321777344,50.26032383988921,0.036547303199768066,1.521525896510734,24.431041148902754,10.237678374667698,26.533014739683672,0.6275649666786194,0.372435063123703
26,2.016965866088867,2.016965866088867,3.632233142852783,3.632233142852783,0.022688208147883415,0.03371806442737579,0.0,0,0.0005,0.0005,0.0005,0.6007105112075806,36.85282516479492,50.210475268823124,0.036122262477874756,1.3931716062111796,9.567318141442616,7.7972659777056545,12.420622378569286,0.6276838183403015,0.3723162114620209
27,2.1017038822174072,2.1017038822174072,3.6130638122558594,3.6130638122558594,0.025727657601237297,0.03868873417377472,0.0,0,0.0005,0.0005,0.0005,0.6887547969818115,36.82649230957031,50.897517708097894,0.0365336537361145,1.1619484665239939,24.56323685047761,2.3346481806170725,24.701281564703834,0.6364365220069885,0.36356350779533386
28,2.1845765113830566,2.1845765113830566,3.6894021034240723,3.6894021034240723,0.027626803144812584,0.03891278803348541,0.0,0,0.0005,0.0005,0.0005,0.6168397665023804,36.82755661010742,50.95711049139194,0.036841392517089844,1.6700267314581398,23.246555444535982,2.2447878826699226,23.414320446210944,0.6368159055709839,0.3631841540336609
29,2.1536295413970947,2.1536295413970947,3.737335681915283,3.737335681915283,0.024115772917866707,0.02287822961807251,0.0,0,0.0005,0.0005,0.0005,0.5444405674934387,36.8538703918457,48.394900468066695,0.0376971960067749,1.5641013020821481,4.481870077125505,5.726674873693662,7.4383047383394,0.6057417988777161,0.39425817131996155
30,2.558229684829712,2.558229684829712,4.6401872634887695,4.6401872634887695,0.02423081547021866,0.026942148804664612,0.0,0,0.0005,0.0005,0.0005,0.7145339250564575,36.82756042480469,49.106622635794054,0.03726226091384888,1.4479625045363285,27.75709322708907,7.155960317258012,28.70122972790588,0.6145188808441162,0.3854811191558838
